Date,Timestamp,ISO8601,Elevation (meter),Vertical Accuracy (meter),Cumulative Distance (meter),GPS Segment,Since start (second)
07:47:25.999,1781160445.999,2026-06-11T07:47:25.999+0100,8.582,0.952,896.369,1,274.765
07:47:26.999,1781160446.999,2026-06-11T07:47:26.999+0100,8.208,0.983,899.471,1,275.765
07:47:27.999,1781160447.999,2026-06-11T07:47:27.999+0100,7.775,1.034,901.257,1,276.765
07:47:28.999,1781160448.999,2026-06-11T07:47:28.999+0100,7.284,1.120,902.725,1,277.765
07:49:56.999,1781160596.999,2026-06-11T07:49:56.999+0100,10.846,1.419,915.632,2,425.765
07:49:57.999,1781160597.999,2026-06-11T07:49:57.999+0100,10.552,1.189,915.712,2,426.765
07:49:58.999,1781160598.999,2026-06-11T07:49:58.999+0100,10.333,1.024,915.793,2,427.765
07:49:59.999,1781160599.999,2026-06-11T07:49:59.999+0100,10.195,0.906,915.873,2,428.765
07:50:00.999,1781160600.999,2026-06-11T07:50:00.999+0100,10.130,0.821,918.771,2,429.765
07:50:01.999,1781160601.999,2026-06-11T07:50:01.999+0100,10.115,0.764,921.703,2,430.765
07:50:02.999,1781160602.999,2026-06-11T07:50:02.999+0100,10.131,0.729,924.688,2,431.765
07:50:03.999,1781160603.999,2026-06-11T07:50:03.999+0100,10.164,0.710,927.742,2,432.765
07:50:04.999,1781160604.999,2026-06-11T07:50:04.999+0100,10.204,0.699,930.796,2,433.765
07:50:05.999,1781160605.999,2026-06-11T07:50:05.999+0100,10.246,0.694,934.628,2,434.765
07:50:06.999,1781160606.999,2026-06-11T07:50:06.999+0100,10.285,0.692,938.552,2,435.765
07:50:07.999,1781160607.999,2026-06-11T07:50:07.999+0100,10.321,0.691,942.323,2,436.765
07:50:08.999,1781160608.999,2026-06-11T07:50:08.999+0100,10.355,0.691,945.807,2,437.765
07:50:09.999,1781160609.999,2026-06-11T07:50:09.999+0100,10.386,0.691,949.290,2,438.765
07:50:10.999,1781160610.999,2026-06-11T07:50:10.999+0100,10.418,0.690,953.147,2,439.765
07:50:11.999,1781160611.999,2026-06-11T07:50:11.999+0100,10.450,0.690,957.098,2,440.765
07:50:12.999,1781160612.999,2026-06-11T07:50:12.999+0100,10.485,0.690,960.942,2,441.765
07:50:13.999,1781160613.999,2026-06-11T07:50:13.999+0100,10.523,0.690,964.476,2,442.765
07:50:14.999,1781160614.999,2026-06-11T07:50:14.999+0100,10.567,0.690,968.010,2,443.765
07:50:15.999,1781160615.999,2026-06-11T07:50:15.999+0100,10.616,0.690,971.118,2,444.765
07:50:16.999,1781160616.999,2026-06-11T07:50:16.999+0100,10.670,0.690,974.049,2,445.765
07:50:17.999,1781160617.999,2026-06-11T07:50:17.999+0100,10.728,0.690,976.959,2,446.765
07:50:18.999,1781160618.999,2026-06-11T07:50:18.999+0100,10.791,0.690,979.757,2,447.765
07:50:19.999,1781160619.999,2026-06-11T07:50:19.999+0100,10.856,0.690,982.556,2,448.765
07:50:20.999,1781160620.999,2026-06-11T07:50:20.999+0100,10.923,0.690,985.707,2,449.765
07:50:21.999,1781160621.999,2026-06-11T07:50:21.999+0100,10.991,0.690,989.082,2,450.765
07:50:22.999,1781160622.999,2026-06-11T07:50:22.999+0100,11.060,0.690,992.494,2,451.765
07:50:23.999,1781160623.999,2026-06-11T07:50:23.999+0100,11.127,0.690,996.419,2,452.765
07:50:24.999,1781160624.999,2026-06-11T07:50:24.999+0100,11.194,0.690,1000.345,2,453.765
07:50:25.999,1781160625.999,2026-06-11T07:50:25.999+0100,11.258,0.690,1004.134,2,454.765
07:50:26.999,1781160626.999,2026-06-11T07:50:26.999+0100,11.320,0.690,1007.796,2,455.765
07:50:27.999,1781160627.999,2026-06-11T07:50:27.999+0100,11.377,0.690,1011.458,2,456.765
07:50:28.999,1781160628.999,2026-06-11T07:50:28.999+0100,11.428,0.690,1015.366,2,457.765
07:50:29.999,1781160629.999,2026-06-11T07:50:29.999+0100,11.471,0.690,1019.282,2,458.765
07:50:30.999,1781160630.999,2026-06-11T07:50:30.999+0100,11.507,0.690,1022.790,2,459.765
07:50:31.999,1781160631.999,2026-06-11T07:50:31.999+0100,11.532,0.690,1025.747,2,460.765
07:50:32.999,1781160632.999,2026-06-11T07:50:32.999+0100,11.548,0.690,1028.704,2,461.765
07:50:33.999,1781160633.999,2026-06-11T07:50:33.999+0100,11.554,0.690,1032.750,2,462.765
07:50:34.999,1781160634.999,2026-06-11T07:50:34.999+0100,11.549,0.690,1036.947,2,463.765
07:50:35.999,1781160635.999,2026-06-11T07:50:35.999+0100,11.536,0.690,1041.012,2,464.765
07:50:36.999,1781160636.999,2026-06-11T07:50:36.999+0100,11.515,0.690,1044.812,2,465.765
07:50:37.999,1781160637.999,2026-06-11T07:50:37.999+0100,11.488,0.690,1048.611,2,466.765
07:50:38.999,1781160638.999,2026-06-11T07:50:38.999+0100,11.458,0.690,1052.413,2,467.765
07:50:39.999,1781160639.999,2026-06-11T07:50:39.999+0100,11.428,0.690,1056.216,2,468.765
07:50:40.999,1781160640.999,2026-06-11T07:50:40.999+0100,11.399,0.690,1059.833,2,469.765
07:50:41.999,1781160641.999,2026-06-11T07:50:41.999+0100,11.374,0.690,1062.852,2,470.765
07:50:42.999,1781160642.999,2026-06-11T07:50:42.999+0100,11.354,0.690,1065.871,2,471.765
07:50:43.999,1781160643.999,2026-06-11T07:50:43.999+0100,11.341,0.690,1069.254,2,472.765
07:50:44.999,1781160644.999,2026-06-11T07:50:44.999+0100,11.334,0.690,1072.801,2,473.765
07:50:45.999,1781160645.999,2026-06-11T07:50:45.999+0100,11.332,0.690,1076.351,2,474.765
07:50:46.999,1781160646.999,2026-06-11T07:50:46.999+0100,11.336,0.690,1079.918,2,475.765
07:50:47.999,1781160647.999,2026-06-11T07:50:47.999+0100,11.345,0.690,1083.485,2,476.765
07:50:48.999,1781160648.999,2026-06-11T07:50:48.999+0100,11.358,0.690,1087.419,2,477.765
07:50:49.999,1781160649.999,2026-06-11T07:50:49.999+0100,11.375,0.690,1091.601,2,478.765
07:50:50.999,1781160650.999,2026-06-11T07:50:50.999+0100,11.395,0.690,1095.754,2,479.765
07:50:51.999,1781160651.999,2026-06-11T07:50:51.999+0100,11.418,0.690,1099.353,2,480.765
07:50:52.999,1781160652.999,2026-06-11T07:50:52.999+0100,11.444,0.690,1102.952,2,481.765
07:50:53.999,1781160653.999,2026-06-11T07:50:53.999+0100,11.473,0.690,1106.423,2,482.765
07:50:54.999,1781160654.999,2026-06-11T07:50:54.999+0100,11.504,0.690,1109.766,2,483.765
07:50:55.999,1781160655.999,2026-06-11T07:50:55.999+0100,11.536,0.690,1113.109,2,484.765
07:50:56.999,1781160656.999,2026-06-11T07:50:56.999+0100,11.570,0.690,1116.639,2,485.765
07:50:57.999,1781160657.999,2026-06-11T07:50:57.999+0100,11.606,0.690,1120.178,2,486.765
07:50:58.999,1781160658.999,2026-06-11T07:50:58.999+0100,11.643,0.690,1123.673,2,487.765
07:50:59.999,1781160659.999,2026-06-11T07:50:59.999+0100,11.681,0.690,1127.105,2,488.765
07:51:00.999,1781160660.999,2026-06-11T07:51:00.999+0100,11.719,0.690,1130.537,2,489.765
07:51:01.999,1781160661.999,2026-06-11T07:51:01.999+0100,11.756,0.690,1133.899,2,490.765
07:51:02.999,1781160662.999,2026-06-11T07:51:02.999+0100,11.793,0.690,1137.250,2,491.765
07:51:03.999,1781160663.999,2026-06-11T07:51:03.999+0100,11.827,0.690,1140.755,2,492.765
07:51:04.999,1781160664.999,2026-06-11T07:51:04.999+0100,11.859,0.690,1144.594,2,493.765
07:51:05.999,1781160665.999,2026-06-11T07:51:05.999+0100,11.887,0.690,1148.434,2,494.765
07:51:06.999,1781160666.999,2026-06-11T07:51:06.999+0100,11.911,0.690,1151.710,2,495.765
07:51:07.999,1781160667.999,2026-06-11T07:51:07.999+0100,11.930,0.690,1154.818,2,496.765
07:51:08.999,1781160668.999,2026-06-11T07:51:08.999+0100,11.945,0.690,1158.078,2,497.765
07:51:09.999,1781160669.999,2026-06-11T07:51:09.999+0100,11.956,0.690,1161.879,2,498.765
07:51:10.999,1781160670.999,2026-06-11T07:51:10.999+0100,11.963,0.690,1165.679,2,499.765
07:51:11.999,1781160671.999,2026-06-11T07:51:11.999+0100,11.967,0.690,1169.321,2,500.765
07:51:12.999,1781160672.999,2026-06-11T07:51:12.999+0100,11.967,0.690,1172.887,2,501.765
07:51:13.999,1781160673.999,2026-06-11T07:51:13.999+0100,11.963,0.690,1176.397,2,502.765
07:51:14.999,1781160674.999,2026-06-11T07:51:14.999+0100,11.954,0.690,1179.523,2,503.765
07:51:15.999,1781160675.999,2026-06-11T07:51:15.999+0100,11.937,0.690,1182.650,2,504.765
07:51:16.999,1781160676.999,2026-06-11T07:51:16.999+0100,11.911,0.690,1186.191,2,505.765
07:51:18.000,1781160678.000,2026-06-11T07:51:18.000+0100,11.873,0.690,1190.032,2,506.765
07:51:19.000,1781160679.000,2026-06-11T07:51:19.000+0100,11.825,0.690,1193.860,2,507.765
07:51:20.000,1781160680.000,2026-06-11T07:51:20.000+0100,11.766,0.690,1197.330,2,508.765
07:51:21.000,1781160681.000,2026-06-11T07:51:21.000+0100,11.700,0.690,1200.801,2,509.765
07:51:22.000,1781160682.000,2026-06-11T07:51:22.000+0100,11.628,0.690,1204.093,2,510.765
07:51:23.000,1781160683.000,2026-06-11T07:51:23.000+0100,11.555,0.690,1207.196,2,511.765
07:51:24.000,1781160684.000,2026-06-11T07:51:24.000+0100,11.484,0.690,1210.298,2,512.765
07:51:25.000,1781160685.000,2026-06-11T07:51:25.000+0100,11.419,0.690,1213.742,2,513.765
07:51:26.000,1781160686.000,2026-06-11T07:51:26.000+0100,11.361,0.690,1217.207,2,514.765
07:51:27.000,1781160687.000,2026-06-11T07:51:27.000+0100,11.313,0.690,1220.672,2,515.765
07:51:28.000,1781160688.000,2026-06-11T07:51:28.000+0100,11.275,0.690,1224.137,2,516.765
07:51:29.000,1781160689.000,2026-06-11T07:51:29.000+0100,11.247,0.690,1227.602,2,517.765
07:51:30.000,1781160690.000,2026-06-11T07:51:30.000+0100,11.229,0.690,1231.241,2,518.765
07:51:31.000,1781160691.000,2026-06-11T07:51:31.000+0100,11.218,0.690,1234.912,2,519.765
07:51:32.000,1781160692.000,2026-06-11T07:51:32.000+0100,11.212,0.690,1238.552,2,520.765
07:51:33.000,1781160693.000,2026-06-11T07:51:33.000+0100,11.211,0.690,1242.121,2,521.765
07:51:34.000,1781160694.000,2026-06-11T07:51:34.000+0100,11.211,0.690,1245.690,2,522.765
07:51:35.000,1781160695.000,2026-06-11T07:51:35.000+0100,11.212,0.690,1249.132,2,523.765
07:51:36.000,1781160696.000,2026-06-11T07:51:36.000+0100,11.212,0.690,1252.532,2,524.765
07:51:37.000,1781160697.000,2026-06-11T07:51:37.000+0100,11.210,0.690,1255.913,2,525.765
07:51:38.000,1781160698.000,2026-06-11T07:51:38.000+0100,11.206,0.690,1259.222,2,526.765
07:51:39.000,1781160699.000,2026-06-11T07:51:39.000+0100,11.200,0.690,1262.531,2,527.765
07:51:40.000,1781160700.000,2026-06-11T07:51:40.000+0100,11.191,0.690,1265.904,2,528.765
07:51:41.000,1781160701.000,2026-06-11T07:51:41.000+0100,11.181,0.690,1269.312,2,529.765
07:51:42.000,1781160702.000,2026-06-11T07:51:42.000+0100,11.171,0.690,1272.702,2,530.765
07:51:43.000,1781160703.000,2026-06-11T07:51:43.000+0100,11.161,0.690,1275.961,2,531.765
07:51:44.000,1781160704.000,2026-06-11T07:51:44.000+0100,11.154,0.690,1279.220,2,532.765
07:51:45.000,1781160705.000,2026-06-11T07:51:45.000+0100,11.150,0.690,1282.356,2,533.765
07:51:46.000,1781160706.000,2026-06-11T07:51:46.000+0100,11.152,0.690,1285.396,2,534.765
07:51:47.000,1781160707.000,2026-06-11T07:51:47.000+0100,11.160,0.690,1288.440,2,535.765
07:51:48.000,1781160708.000,2026-06-11T07:51:48.000+0100,11.174,0.690,1291.642,2,536.765
07:51:49.000,1781160709.000,2026-06-11T07:51:49.000+0100,11.195,0.690,1294.844,2,537.765
07:51:50.000,1781160710.000,2026-06-11T07:51:50.000+0100,11.220,0.690,1298.242,2,538.765
07:51:51.000,1781160711.000,2026-06-11T07:51:51.000+0100,11.248,0.690,1301.861,2,539.765
07:51:52.000,1781160712.000,2026-06-11T07:51:52.000+0100,11.277,0.690,1305.480,2,540.765
07:51:53.000,1781160713.000,2026-06-11T07:51:53.000+0100,11.305,0.690,1309.147,2,541.765
07:51:53.999,1781160713.999,2026-06-11T07:51:53.999+0100,11.329,0.690,1312.818,2,542.765
07:51:54.999,1781160714.999,2026-06-11T07:51:54.999+0100,11.349,0.690,1316.158,2,543.765
07:51:55.999,1781160715.999,2026-06-11T07:51:55.999+0100,11.366,0.690,1318.951,2,544.765
07:51:56.999,1781160716.999,2026-06-11T07:51:56.999+0100,11.379,0.690,1321.743,2,545.765
07:51:57.999,1781160717.999,2026-06-11T07:51:57.999+0100,11.388,0.690,1324.209,2,546.765
07:51:58.999,1781160718.999,2026-06-11T07:51:58.999+0100,11.396,0.690,1326.608,2,547.765
07:51:59.999,1781160719.999,2026-06-11T07:51:59.999+0100,11.402,0.690,1329.268,2,548.765
07:52:00.999,1781160720.999,2026-06-11T07:52:00.999+0100,11.408,0.690,1332.585,2,549.765
07:52:01.999,1781160721.999,2026-06-11T07:52:01.999+0100,11.414,0.690,1335.903,2,550.765
07:52:02.999,1781160722.999,2026-06-11T07:52:02.999+0100,11.421,0.690,1339.245,2,551.765
07:52:03.999,1781160723.999,2026-06-11T07:52:03.999+0100,11.428,0.690,1342.597,2,552.765
07:52:04.999,1781160724.999,2026-06-11T07:52:04.999+0100,11.435,0.690,1345.944,2,553.765
07:52:05.999,1781160725.999,2026-06-11T07:52:05.999+0100,11.440,0.690,1349.274,2,554.765
07:52:06.999,1781160726.999,2026-06-11T07:52:06.999+0100,11.441,0.690,1352.604,2,555.765
07:52:07.999,1781160727.999,2026-06-11T07:52:07.999+0100,11.437,0.690,1356.168,2,556.765
07:52:08.999,1781160728.999,2026-06-11T07:52:08.999+0100,11.428,0.690,1359.861,2,557.765
07:52:09.999,1781160729.999,2026-06-11T07:52:09.999+0100,11.414,0.690,1363.485,2,558.765
07:52:10.999,1781160730.999,2026-06-11T07:52:10.999+0100,11.394,0.690,1366.457,2,559.765
07:52:11.999,1781160731.999,2026-06-11T07:52:11.999+0100,11.369,0.690,1369.428,2,560.765
07:52:12.999,1781160732.999,2026-06-11T07:52:12.999+0100,11.341,0.690,1373.021,2,561.765
07:52:13.999,1781160733.999,2026-06-11T07:52:13.999+0100,11.309,0.690,1377.123,2,562.765
07:52:14.999,1781160734.999,2026-06-11T07:52:14.999+0100,11.274,0.690,1381.225,2,563.765
07:52:15.999,1781160735.999,2026-06-11T07:52:15.999+0100,11.239,0.690,1385.167,2,564.765
07:52:16.999,1781160736.999,2026-06-11T07:52:16.999+0100,11.202,0.690,1389.110,2,565.765
07:52:17.999,1781160737.999,2026-06-11T07:52:17.999+0100,11.166,0.690,1393.405,2,566.765
07:52:18.999,1781160738.999,2026-06-11T07:52:18.999+0100,11.131,0.690,1398.122,2,567.765
07:52:19.999,1781160739.999,2026-06-11T07:52:19.999+0100,11.099,0.690,1402.839,2,568.765
07:52:20.999,1781160740.999,2026-06-11T07:52:20.999+0100,11.069,0.690,1406.532,2,569.765
07:52:21.999,1781160741.999,2026-06-11T07:52:21.999+0100,11.043,0.690,1410.123,2,570.765
07:52:22.999,1781160742.999,2026-06-11T07:52:22.999+0100,11.022,0.690,1413.711,2,571.765
07:52:23.999,1781160743.999,2026-06-11T07:52:23.999+0100,11.005,0.690,1417.298,2,572.765
07:52:24.999,1781160744.999,2026-06-11T07:52:24.999+0100,10.993,0.690,1420.884,2,573.765
07:52:25.999,1781160745.999,2026-06-11T07:52:25.999+0100,10.983,0.690,1424.679,2,574.765
07:52:26.999,1781160746.999,2026-06-11T07:52:26.999+0100,10.975,0.690,1428.521,2,575.765
07:52:27.999,1781160747.999,2026-06-11T07:52:27.999+0100,10.967,0.690,1432.259,2,576.765
07:52:28.999,1781160748.999,2026-06-11T07:52:28.999+0100,10.959,0.690,1435.712,2,577.765
07:52:29.999,1781160749.999,2026-06-11T07:52:29.999+0100,10.949,0.690,1439.164,2,578.765
07:52:30.999,1781160750.999,2026-06-11T07:52:30.999+0100,10.937,0.690,1442.407,2,579.765
07:52:31.999,1781160751.999,2026-06-11T07:52:31.999+0100,10.924,0.690,1445.570,2,580.765
07:52:32.999,1781160752.999,2026-06-11T07:52:32.999+0100,10.910,0.690,1448.761,2,581.765
07:52:33.999,1781160753.999,2026-06-11T07:52:33.999+0100,10.895,0.690,1452.091,2,582.765
07:52:34.999,1781160754.999,2026-06-11T07:52:34.999+0100,10.881,0.690,1455.420,2,583.765
07:52:35.999,1781160755.999,2026-06-11T07:52:35.999+0100,10.868,0.690,1458.146,2,584.765
07:52:36.999,1781160756.999,2026-06-11T07:52:36.999+0100,10.857,0.690,1460.515,2,585.765
07:52:37.999,1781160757.999,2026-06-11T07:52:37.999+0100,10.848,0.690,1462.927,2,586.765
07:52:38.999,1781160758.999,2026-06-11T07:52:38.999+0100,10.843,0.690,1465.826,2,587.765
07:52:39.999,1781160759.999,2026-06-11T07:52:39.999+0100,10.841,0.690,1468.726,2,588.765
07:52:40.999,1781160760.999,2026-06-11T07:52:40.999+0100,10.842,0.690,1471.845,2,589.765
07:52:41.999,1781160761.999,2026-06-11T07:52:41.999+0100,10.846,0.690,1475.157,2,590.765
07:52:42.999,1781160762.999,2026-06-11T07:52:42.999+0100,10.855,0.690,1478.469,2,591.765
07:52:43.999,1781160763.999,2026-06-11T07:52:43.999+0100,10.867,0.690,1481.185,2,592.765
07:52:44.999,1781160764.999,2026-06-11T07:52:44.999+0100,10.883,0.690,1483.893,2,593.765
07:52:45.999,1781160765.999,2026-06-11T07:52:45.999+0100,10.901,0.690,1486.884,2,594.765
07:52:46.999,1781160766.999,2026-06-11T07:52:46.999+0100,10.920,0.690,1490.235,2,595.765
07:52:47.999,1781160767.999,2026-06-11T07:52:47.999+0100,10.938,0.690,1493.586,2,596.765
07:52:48.999,1781160768.999,2026-06-11T07:52:48.999+0100,10.954,0.690,1496.793,2,597.765
07:52:49.999,1781160769.999,2026-06-11T07:52:49.999+0100,10.966,0.690,1499.983,2,598.765
07:52:50.999,1781160770.999,2026-06-11T07:52:50.999+0100,10.971,0.690,1503.196,2,599.765
07:52:51.999,1781160771.999,2026-06-11T07:52:51.999+0100,10.968,0.690,1506.453,2,600.765
07:52:52.999,1781160772.999,2026-06-11T07:52:52.999+0100,10.956,0.690,1509.711,2,601.765
07:52:53.999,1781160773.999,2026-06-11T07:52:53.999+0100,10.935,0.690,1513.217,2,602.765
07:52:54.999,1781160774.999,2026-06-11T07:52:54.999+0100,10.904,0.690,1516.786,2,603.765
07:52:55.999,1781160775.999,2026-06-11T07:52:55.999+0100,10.866,0.690,1520.432,2,604.765
07:52:56.999,1781160776.999,2026-06-11T07:52:56.999+0100,10.821,0.690,1524.302,2,605.765
07:52:57.999,1781160777.999,2026-06-11T07:52:57.999+0100,10.772,0.690,1528.172,2,606.765
07:52:58.999,1781160778.999,2026-06-11T07:52:58.999+0100,10.719,0.690,1531.712,2,607.765
07:52:59.999,1781160779.999,2026-06-11T07:52:59.999+0100,10.667,0.690,1535.114,2,608.765
07:53:00.999,1781160780.999,2026-06-11T07:53:00.999+0100,10.615,0.690,1538.592,2,609.765
07:53:01.999,1781160781.999,2026-06-11T07:53:01.999+0100,10.565,0.690,1542.468,2,610.765
07:53:02.999,1781160782.999,2026-06-11T07:53:02.999+0100,10.519,0.690,1546.345,2,611.765
07:53:03.999,1781160783.999,2026-06-11T07:53:03.999+0100,10.477,0.690,1549.877,2,612.765
07:53:04.999,1781160784.999,2026-06-11T07:53:04.999+0100,10.440,0.690,1553.192,2,613.765
07:53:05.999,1781160785.999,2026-06-11T07:53:05.999+0100,10.408,0.690,1556.491,2,614.765
07:53:06.999,1781160786.999,2026-06-11T07:53:06.999+0100,10.383,0.690,1559.563,2,615.765
07:53:07.999,1781160787.999,2026-06-11T07:53:07.999+0100,10.364,0.690,1562.635,2,616.765
07:53:08.999,1781160788.999,2026-06-11T07:53:08.999+0100,10.352,0.690,1566.136,2,617.765
07:53:09.999,1781160789.999,2026-06-11T07:53:09.999+0100,10.346,0.690,1570.036,2,618.765
07:53:10.999,1781160790.999,2026-06-11T07:53:10.999+0100,10.347,0.690,1573.935,2,619.765
07:53:11.999,1781160791.999,2026-06-11T07:53:11.999+0100,10.354,0.690,1577.632,2,620.765
07:53:12.999,1781160792.999,2026-06-11T07:53:12.999+0100,10.365,0.690,1581.323,2,621.765
07:53:13.999,1781160793.999,2026-06-11T07:53:13.999+0100,10.380,0.690,1585.061,2,622.765
07:53:14.999,1781160794.999,2026-06-11T07:53:14.999+0100,10.398,0.690,1588.862,2,623.765
07:53:15.999,1781160795.999,2026-06-11T07:53:15.999+0100,10.418,0.690,1592.663,2,624.765
07:53:16.999,1781160796.999,2026-06-11T07:53:16.999+0100,10.439,0.690,1596.518,2,625.765
07:53:17.999,1781160797.999,2026-06-11T07:53:17.999+0100,10.460,0.690,1600.380,2,626.765
07:53:18.999,1781160798.999,2026-06-11T07:53:18.999+0100,10.481,0.690,1603.998,2,627.765
07:53:19.999,1781160799.999,2026-06-11T07:53:19.999+0100,10.501,0.690,1607.124,2,628.765
07:53:21.000,1781160801.000,2026-06-11T07:53:21.000+0100,10.521,0.690,1610.249,2,629.765
07:53:22.000,1781160802.000,2026-06-11T07:53:22.000+0100,10.539,0.690,1613.682,2,630.765
07:53:23.000,1781160803.000,2026-06-11T07:53:23.000+0100,10.554,0.690,1617.199,2,631.765
07:53:24.000,1781160804.000,2026-06-11T07:53:24.000+0100,10.564,0.690,1620.768,2,632.765
07:53:25.000,1781160805.000,2026-06-11T07:53:25.000+0100,10.569,0.690,1624.503,2,633.765
07:53:26.000,1781160806.000,2026-06-11T07:53:26.000+0100,10.568,0.690,1628.238,2,634.765
07:53:27.000,1781160807.000,2026-06-11T07:53:27.000+0100,10.559,0.690,1631.786,2,635.765
07:53:28.000,1781160808.000,2026-06-11T07:53:28.000+0100,10.542,0.690,1635.250,2,636.765
07:53:29.000,1781160809.000,2026-06-11T07:53:29.000+0100,10.519,0.690,1638.695,2,637.765
07:53:29.999,1781160809.999,2026-06-11T07:53:29.999+0100,10.491,0.690,1642.020,2,638.765
07:53:30.999,1781160810.999,2026-06-11T07:53:30.999+0100,10.459,0.690,1645.344,2,639.765
07:53:31.999,1781160811.999,2026-06-11T07:53:31.999+0100,10.425,0.690,1648.716,2,640.765
07:53:32.999,1781160812.999,2026-06-11T07:53:32.999+0100,10.391,0.690,1652.119,2,641.765
07:53:33.999,1781160813.999,2026-06-11T07:53:33.999+0100,10.359,0.690,1655.534,2,642.765
07:53:34.999,1781160814.999,2026-06-11T07:53:34.999+0100,10.330,0.690,1659.177,2,643.765
07:53:35.999,1781160815.999,2026-06-11T07:53:35.999+0100,10.304,0.690,1662.820,2,644.765
07:53:36.999,1781160816.999,2026-06-11T07:53:36.999+0100,10.280,0.690,1666.294,2,645.765
07:53:37.999,1781160817.999,2026-06-11T07:53:37.999+0100,10.257,0.690,1669.601,2,646.765
07:53:38.999,1781160818.999,2026-06-11T07:53:38.999+0100,10.236,0.690,1672.908,2,647.765
07:53:39.999,1781160819.999,2026-06-11T07:53:39.999+0100,10.215,0.690,1676.529,2,648.765
07:53:40.999,1781160820.999,2026-06-11T07:53:40.999+0100,10.196,0.690,1680.163,2,649.765
07:53:41.999,1781160821.999,2026-06-11T07:53:41.999+0100,10.178,0.690,1683.539,2,650.765
07:53:42.999,1781160822.999,2026-06-11T07:53:42.999+0100,10.162,0.690,1686.543,2,651.765
07:53:43.999,1781160823.999,2026-06-11T07:53:43.999+0100,10.148,0.690,1689.547,2,652.765
07:53:44.999,1781160824.999,2026-06-11T07:53:44.999+0100,10.136,0.690,1692.850,2,653.765
07:53:45.999,1781160825.999,2026-06-11T07:53:45.999+0100,10.125,0.690,1696.199,2,654.765
07:53:46.999,1781160826.999,2026-06-11T07:53:46.999+0100,10.116,0.690,1699.579,2,655.765
07:53:47.999,1781160827.999,2026-06-11T07:53:47.999+0100,10.106,0.690,1703.022,2,656.765
07:53:48.999,1781160828.999,2026-06-11T07:53:48.999+0100,10.095,0.690,1706.466,2,657.765
07:53:49.999,1781160829.999,2026-06-11T07:53:49.999+0100,10.081,0.690,1709.542,2,658.765
07:53:50.999,1781160830.999,2026-06-11T07:53:50.999+0100,10.063,0.690,1712.507,2,659.765
07:53:51.999,1781160831.999,2026-06-11T07:53:51.999+0100,10.042,0.690,1715.637,2,660.765
07:53:52.999,1781160832.999,2026-06-11T07:53:52.999+0100,10.018,0.690,1719.340,2,661.765
